umap_lat,umap_lon
27.491768,15.405476
-0.1761015,33.532894
6.699362,9.144313
8.548615,10.737148
-2.3886976,-4.321427
-13.877289,2.558041
-8.799764,-4.3521233
-13.393148,17.42332
-19.264685,13.620877
24.175129,-1.0970687
24.507881,8.776585
27.234358,25.598656
-0.12242574,33.571995
-7.9197416,4.033397
0.37136868,33.937725
2.7183845,34.820557
-16.335817,2.257046
-2.2307198,-11.406701
-8.158399,-2.9587557
8.045324,21.76688
-0.0028589808,4.3622465
25.487995,8.812641
-2.5434692,-4.8440423
12.668862,8.641066
-14.5236435,8.48835
31.511408,1.966868
6.3538547,29.987463
8.43222,4.231231
18.276701,11.236359
-8.940904,-4.0618873
2.4981947,-5.985009
5.4324727,13.04745
0.59998363,33.868088
-2.383911,1.9254546
0.63998216,17.404682
-13.528952,6.485411
-0.054330498,1.7871883
-17.203901,14.152622
-6.067703,26.204845
17.734285,11.25711
10.519402,-8.137769
8.395355,22.294504
11.21653,-7.836879
7.9577937,11.330152
-15.276207,19.729105
0.84501684,12.059883
-7.935154,-3.230342
3.0709987,-5.861549
18.41888,11.33249
3.9135942,33.04152
18.989374,-7.945172
5.4286914,32.198128
6.409642,30.104511
-9.006862,4.169275
10.930433,7.2930074
-14.881505,6.4784236
28.506948,26.22973
-5.736793,-6.1475806
12.289346,14.790265
-16.224453,4.648475
17.95682,12.402325
-15.157681,6.1733384
10.080151,5.183902
1.3978236,34.66249
-13.892498,2.828425
27.39364,17.146414
-8.6148615,-11.994907
27.668648,17.043293
14.591476,7.0716577
-3.0673947,0.96466625
-16.346962,2.245701
-8.8564825,19.036192
-7.091881,18.60395
23.356327,10.5926895
-13.025917,0.99400866
-8.311835,21.78416
8.38769,-0.2534676
23.003578,20.056479
-7.363177,14.039495
1.6247473,3.0696518
-14.7748165,21.983591
23.98206,-1.471217
-10.004661,22.145353
-8.103014,20.921991
-16.425709,3.9276738
24.767439,9.279895
9.905276,2.2975338
19.321163,-8.253792
-14.660239,20.586475
17.040306,-6.141319
3.5934286,19.64434
-9.116545,20.992632
6.5397167,9.075549
8.205454,17.608118
-1.4478724,0.7547013
8.916338,10.75077
11.318577,-8.150717
18.068178,11.269288
14.60069,7.4097
-16.233301,0.70696914
6.500513,9.099634
5.0717216,31.254333
-7.7764964,13.482167
12.15693,7.486386
-7.636485,27.943264
17.778275,11.26405
18.558477,-8.15945
-0.7439184,-6.1321335
6.706519,12.706251
27.284391,17.172655
2.19346,16.55642
13.423499,5.4123783
8.208986,10.750789
4.733291,34.119007
27.744326,16.20696
20.395395,2.8207688
5.177483,-10.146988
4.9138346,33.849617
-14.385038,23.470917
3.398313,34.71028
3.9874372,-18.712044
5.7749925,2.6898017
5.076933,11.336772
11.428295,24.484455
7.1997967,2.5176284
-6.0070934,26.84261
10.464795,30.904354
17.033018,-6.1338778
3.8100193,3.5188632
-0.8813938,-6.27983
-5.500029,0.8926475
10.120806,5.185309
29.57783,1.2415853
7.2311087,10.972496
0.3953282,16.888468
25.2714,9.250375
-5.1883264,1.4893638
-17.665453,20.718145
11.356992,-8.690798
-7.2904835,18.264153
-10.889174,22.352003
23.01796,9.759442
-8.934236,19.96573
3.5533235,19.635586
-9.201193,22.983206
-15.689006,20.143814
30.551819,1.5484995
12.909664,12.365346
26.539557,7.2116055
11.64532,-2.091836
22.414663,20.0886
-9.010194,26.265703
-26.790758,11.980815
9.674728,18.729021
0.22596301,1.2886692
-8.597156,-12.014995
6.837712,8.907638
22.51549,9.689075
4.445658,32.461178
4.042179,17.98615
11.170436,24.795113
10.2938385,31.626257
22.822258,20.067884
-3.857144,-11.730624
-7.092201,25.974003
-16.943869,4.0757747
11.920738,19.821709
-27.036306,12.137212
-8.670176,20.444122
-15.219752,3.8812344
-12.185757,25.275793
-6.214725,-13.374268
26.185207,17.216877
4.870161,2.1802793
28.03079,14.592052
-14.450634,2.794992
-6.7547026,-13.419362
15.906216,22.234615
-13.297663,28.515394
23.863398,16.308477
-2.248078,2.6324973
8.771012,6.5614967
3.6944747,33.213127
1.4729208,-4.064174
-13.3852,19.087952
18.275803,11.276071
20.634895,2.6753097
12.934423,12.308021
-2.4787986,-10.943321
3.7005088,12.59904
-9.507479,-16.646332
-12.038488,28.603518
8.837975,10.750562
25.206848,16.983011
-8.625081,4.155297
-13.404143,3.2014422
20.89572,20.993578
-6.8876595,9.659346
20.823397,20.715277
-16.560307,3.5051513
-13.298812,18.593315
24.704203,10.162464
12.007737,10.6330385
27.937954,25.096436
26.842167,6.6136417
-16.510733,5.06309
-14.536504,2.723257
-12.550037,5.3773594
-18.426435,12.740947
-14.9920845,19.094187
12.522725,11.48763
18.638105,-8.337376
-4.998155,25.96206
24.765408,8.153601
16.205595,-5.2233624
-8.29969,21.748705
11.571188,-8.374465
-2.0474017,11.227683
12.233344,14.79366
8.128491,18.507973
16.742739,-3.2236261
-0.9665703,-19.569418
-3.3369489,-11.900277
5.956054,15.449408
11.244038,0.2684545
12.976165,11.7695675
1.6967003,6.6885586
7.2691345,10.930305
-16.193056,6.330612
13.208473,14.04984
0.9109417,35.101917
25.068758,16.985565
-6.0229344,26.851566
-13.428612,17.491001
-6.9667144,18.898306
19.79265,6.7641177
-7.937605,13.139833
3.997642,32.784138
-7.3643103,19.407896
5.1929183,32.674427
-0.26487875,7.845043
17.796991,5.3597927
-2.2653208,2.0899782
-8.4300165,4.0828032
23.97672,16.369581
-7.400234,8.065696
18.777983,-7.7336316
8.159864,21.956123
24.640802,16.757643
-8.369244,-1.6574647
1.531026,34.096252
5.7628517,30.492298
3.9617991,17.870583
-13.42725,20.03085
-20.127468,13.053026
29.16529,23.551275
-8.36762,20.850754
18.408533,11.34496
-17.418474,12.5369215
-13.824952,6.9709115
-8.104295,20.2885
6.0509872,29.955097
17.332674,-4.446752
24.079132,-1.367066
-2.4447992,-13.125642
5.316297,33.48862
25.19021,-0.99817884
24.628033,9.406041
-14.258689,6.571007
-14.0480175,5.785524
-16.39419,18.469086
-16.804146,13.447368
8.509257,22.322014
19.477863,6.9055543
-8.411089,20.310453
-15.141561,21.86095
-13.007725,16.544868
5.6334095,31.930037
-9.163761,22.974745
-20.577353,12.960884
-17.105589,19.64246
-12.726886,28.667425
21.236982,20.769539
18.102043,11.206783
-8.693275,-4.477135
-6.131183,14.489624
11.949467,-1.3564035
9.844171,-1.2041523
25.90117,8.630405
-13.741894,28.327986
-8.477982,19.115501
-22.847286,5.9250836
9.297227,17.817831
-13.740871,28.32766
21.49263,20.491882
2.0889282,16.500923
7.295533,10.877369
3.9380343,17.849407
16.603441,1.1207016
3.4770648,34.69923
-6.771577,26.845728
12.124514,7.2825527
5.439574,-9.227689
-6.140806,27.792013
0.6883557,33.97161
-5.2422953,25.902367
-7.284139,9.91132
14.401144,7.4387474
-9.572744,20.928913
-14.904534,3.653169
25.424822,7.5926747
8.735534,11.193593
-6.012566,26.843714
-13.356432,28.48533
-6.287213,-13.189543
20.355413,20.599571
-17.561163,22.226097
34.78793,15.711135
7.634299,-5.0885715
14.535176,-0.1026798
20.822294,20.898348
14.581501,-0.07526546
11.864909,19.958282
12.911313,12.3625965
-6.6793594,-13.308695
6.673633,-16.960117
-15.16349,19.83395
-15.01665,3.6546273
-1.8747883,-13.807091
-14.418759,20.345114
-7.6803565,27.648619
-16.427088,3.9371424
-13.469649,28.397646
3.8841116,19.204384
-16.942266,14.248688
-7.3845506,8.070617
10.577352,8.693618
-6.140676,27.78691
25.101055,8.315427
16.95525,-8.00519
12.115953,7.4576945
2.7917502,-5.2330317
27.727528,24.129053
14.658335,19.851707
26.575356,27.027203
27.731682,24.11323
-7.181923,14.527456
11.544466,-8.160228
18.61224,-8.221018
-16.4286,5.030482
1.4164524,-3.9882288
-7.2283716,9.524495
-16.009092,5.4553657
6.7606897,3.3034594
-7.8465786,28.400032
16.76924,-3.1992872
6.344853,-0.4135777
-20.168552,13.083856
18.424068,11.393041
10.498201,-7.319908
0.70898175,33.902546
-13.741896,19.463192
29.174551,23.540094
0.94579005,34.277573
-17.000492,13.933778
13.817581,11.260881
-17.139555,19.665386
-16.034365,1.7038729
4.748437,34.045025
-7.184235,9.788461
11.151507,-7.8223534
-6.141011,27.78773
8.404882,18.199833
-1.5228267,-10.549636
-15.477998,6.5113297
-0.6197133,16.511427
-1.0388807,-4.1453524
-17.729576,13.737411
4.919357,11.013349
-20.552181,12.958938
23.992239,-1.3264623
8.031178,21.72103
8.473237,-0.06307775
23.011057,20.052797
-3.1015658,-13.433607
25.533028,7.6713176
3.859601,19.089529
27.526798,14.681401
11.433403,-8.65497
17.8422,11.298321
23.775862,10.504895
-1.5067289,2.8665423
7.20746,-4.7423935
-17.195566,16.70108
-23.273943,18.99167
1.8850352,10.004271
4.628235,31.996737
-6.8017864,20.459833
12.117712,7.4901304
-18.340542,16.936432
-20.002438,13.258756
-7.232156,14.80606
5.72466,13.239184
-18.273289,10.6539955
-7.396897,8.87788
-7.5966105,10.4436655
7.7632036,7.8076205
6.5200257,13.940524
-6.193261,27.798494
-12.54896,5.3761234
25.06131,-1.2787688
27.502148,24.013838
-9.223563,22.980844
-13.434683,17.426807
-15.667739,11.107781
31.903246,3.4911478
27.618927,25.244774
28.551987,26.271402
-13.055538,0.29672414
5.075503,31.291637
27.0638,5.904581
-13.756574,6.2614346
-14.632393,20.51177
31.656044,2.7236745
-0.78109354,-4.317552
-2.240587,-11.526779
-7.8937316,26.232187
2.4152973,24.677101
16.488552,21.233515
16.55505,-6.2674913
-8.001784,29.414057
8.081612,18.450567
22.71216,10.502051
11.667422,-7.7225914
5.936455,15.476598
7.706779,4.543997
-19.44723,13.4485855
-13.058458,0.18572327
3.5507007,4.500004
-8.0569315,19.406404
27.336609,15.812787
24.170872,8.875876
-6.5307894,27.562338
-2.7525382,-10.568631
-12.200139,26.645266
1.9790632,6.451139
-12.457212,25.448465
2.858125,33.787304
24.973366,9.101502
22.360394,9.620335
27.126974,5.883743
26.774153,26.646704
2.0605083,24.373344
12.058387,14.715053
16.6559,-6.7165637
8.430969,10.739676
0.43190622,33.98373
2.5492728,-5.9768524
5.109911,-10.086194
-5.28883,1.3111023
-15.168836,2.7526698
11.195819,-8.1583185
6.7670064,3.2982652
-13.492341,19.936167
10.416849,-7.276412
-6.86276,19.86045
-16.831478,14.360452
28.004723,24.953987
11.692036,9.687934
11.156365,24.815369
18.705267,-7.591082
-8.628511,-2.3088863
-0.7932848,-14.166747
12.628383,8.641813
-14.337873,8.214159
-12.99369,18.552752
16.565317,-5.9096227
-0.7344643,-13.831788
11.839308,19.939196
-15.320046,19.303368
-8.2686615,-2.3859313
-8.867514,19.42867
24.571756,8.44142
-8.848991,-4.2346687
5.45487,31.944012
14.450953,7.2911887
-13.369118,20.159494
24.78961,8.165191
-6.905513,6.5145903
-14.110363,5.722361
-0.3493535,33.408417
-8.25169,21.096174
-0.35865238,33.401344
19.43564,20.696323
6.5173483,9.074901
3.6416726,4.1371655
10.972796,-8.075635
-0.37908694,33.383156
-11.650438,28.120428
23.532219,16.131683
-6.325913,-13.407153
-0.68859106,8.614863
-13.661461,2.4016178
3.3239822,4.9909763
-7.6620116,13.5694475
-6.8555026,6.5126257
2.268945,33.988472
-6.2658544,17.751102
-13.065494,-0.16405249
-16.130272,6.3684506
-12.987119,18.551374
9.056433,18.506487
-17.973507,11.660473
-13.008523,16.544674
-0.7399622,-13.835627
9.412635,2.404378
29.217049,14.604758
11.458988,24.453575
-18.135118,13.313525
-9.196736,22.982367
16.7341,19.746113
-7.438666,12.945721
6.6091104,9.080422
12.078683,20.383022
-17.748346,15.71944
27.205704,5.840947
4.5007544,10.779904
27.286705,26.433094
0.10259681,4.524805
21.46048,20.354403
18.153746,-8.304506
17.261961,-4.3935637
19.435644,20.696327
-8.070026,28.28501
3.3549452,34.691635
23.868593,-1.4237641
22.795637,20.164486
25.860598,25.404114
-15.840595,4.824606
4.571404,6.572176
16.4714,1.3400663
26.176394,17.218073
19.923767,7.0790725
-2.9525816,-12.747806
13.421235,19.14067
-8.408702,4.47516
-9.767283,21.983072
-4.6709037,-13.204491
16.991993,-3.9624374
25.743,8.215358
16.534264,-7.143524
-0.4529651,8.474487
-4.0804324,-11.829038
-3.0072608,-1.5529853
-14.57706,2.6842098
12.180738,7.4792204
27.074171,5.9055457
3.3531456,34.10192
-16.29039,7.0850253
12.820788,12.480281
-19.71143,10.813267
26.70207,6.638008
9.787343,2.2928183
27.954573,25.00304
19.29872,-8.193741
-7.5971117,13.391067
-4.4401984,6.6814923
19.143505,-7.9875436
24.09453,11.073351
-16.164803,18.984661
18.467972,10.64429
-13.191767,17.223518
2.2177281,34.07618
15.714382,22.91482
28.987602,23.64264
11.286612,14.42565
-8.81285,-3.0042622
16.130028,-5.1509194
11.168848,24.77803
-3.8166225,6.228315
-7.2249026,19.657217
-15.612185,21.38808
10.19021,4.304616
-17.935017,14.569611
-14.004689,2.701437
3.8673668,32.625004
-15.549988,5.8970017
-6.0700235,0.92887753
8.633865,11.192229
8.651182,6.3873186
-16.95894,2.7751353
28.30706,24.008108
2.3938596,24.658752
28.32211,14.565285
-18.857376,11.951051
0.61158496,16.644838
-13.27873,32.98638
7.4242477,2.5347617
2.6030035,34.107903
14.502139,-0.11023757
-17.009724,2.6257043
-16.051054,6.495275
25.482927,8.36766
23.418764,16.060709
18.500011,-7.523358
16.066202,-3.5041614
-14.763931,22.636906
19.12254,3.8045807
-1.5917522,-10.24559
-1.993814,2.6019058
-17.79882,16.170547
-8.767554,26.091763
-4.345295,-12.8807745
-17.757612,13.57056
-2.6271074,-10.998122
-4.5987487,5.9461265
-18.412447,16.428852
-16.960505,17.067455
-8.306374,-1.8495597
22.963732,19.706753
7.669768,10.977195
24.954163,8.1188755
23.742893,9.159239
11.9252205,19.619959
-22.847265,5.9243326
-0.9199373,-6.2127743
4.7522955,34.046288
-6.870488,18.562624
24.545094,11.55949
11.639053,-2.0844703
22.343843,20.15845
14.536751,-0.052449174
5.267826,33.446804
3.8840334,19.346685
22.48196,20.070412
-6.3872867,17.706738
-7.2355647,9.633446
-0.87239575,13.123288
-14.828834,2.7247937
23.005978,20.053453
13.407508,4.3270326
-13.262865,20.271301
-5.786566,-6.1197186
-8.095015,26.45672
27.059326,5.907957
-4.304245,-12.853828
-14.490807,20.637768
-8.18015,19.96176
-8.33371,28.055681
11.4616165,-7.1479573
-1.6956484,0.56385237
14.557009,0.1019682
24.148422,-1.4250488
18.46094,10.627986
5.9551826,30.62143
23.998743,-1.462561
-15.537477,19.711143
19.506256,-7.4959426
-6.7384434,19.840857
-15.165179,19.845402
14.8107395,7.2637873
-6.5597186,27.624931
-8.021773,29.3115
12.340439,-0.4219925
-16.850298,17.153759
17.141308,10.83667
-12.955135,-0.08650655
-14.148561,5.5465155
22.599533,9.724847
3.7152622,3.8502553
3.8325715,32.45819
27.22935,6.1540103
16.568043,1.1367968
-3.8205144,-13.514187
-14.942209,19.576366
25.827658,7.626945
-16.152481,19.044312
-0.41333938,-3.4944353
-8.098859,20.911106
0.21167946,1.2920119
17.610746,-4.998183
-15.939325,4.4192524
-2.6036077,2.4294236
-0.96839654,-19.571156
-14.773371,3.5444179
0.3085837,4.9213204
-2.3227894,11.660249
1.2324626,10.219058
18.000875,11.226679
-4.1298294,-13.625786
6.5082407,0.3223703
-6.6304846,18.659866
4.2688775,13.742021
-16.470846,18.16435
27.967003,24.992647
22.544538,20.195202
5.291347,0.8283778
6.8048677,7.7720366
-12.910239,16.431532
10.432695,-8.151129
-17.535824,17.667467
-0.83736426,13.225741
5.436408,32.03622
-4.096595,-12.61363
-18.162527,17.38704
12.2835,13.998888
-2.5386183,-4.852074
13.977647,6.5331173
-12.306373,26.073114
2.2501538,34.001335
12.84843,5.177816
-17.16781,4.046689
-1.9758091,2.577954
25.3906,8.503104
18.245434,-7.630458
-18.055593,16.70919
11.219039,3.225276
29.553545,1.2163216
3.5011172,17.47587
10.896599,7.3661566
25.213816,8.000788
-6.9380608,8.288961
-8.050367,-2.8713298
27.774656,16.836624
24.078339,11.053247
8.610318,6.4516854
-6.2173314,12.598156
-8.903346,21.099634
-6.004805,0.9007153
-2.6964877,-12.300884
6.78144,7.7647777
-16.436586,7.08954
-14.447075,8.384533
16.615126,1.133519
12.709819,8.695938
-15.640647,21.91783
-7.0142374,8.34431
8.964534,21.668856
-18.040937,18.198996
4.530609,1.5778618
27.778847,24.08831
29.892292,1.5037519
28.068783,15.981444
3.240021,5.101092
-13.145246,3.3730624
4.528096,1.5369601
10.949106,3.0470176
8.283335,20.923038
-12.80549,15.885653
-7.5088887,26.105478
-15.889823,1.6218212
-7.212794,14.382776
-13.096164,17.002014
28.22225,16.70481
1.7241299,2.7404075
30.033108,1.6896302
-8.853727,21.50939
3.6564436,19.59494
6.982441,-5.552819
-15.841189,4.467486
-17.966528,11.63627
3.9368045,34.463852
-16.885998,3.9985754
7.928961,11.428876
1.4492875,18.157637
14.511204,-0.09733466
-6.0716743,14.4381275
13.426474,5.4177055
-16.787024,13.420933
23.858751,12.171921
-16.621868,17.722342
-8.847281,-3.6757567
-4.297996,-12.882395
-16.979849,2.766763
19.744085,6.7563014
4.3318005,0.53936195
-0.5918008,-3.73846
16.399973,20.95715
0.06699589,17.865757
-8.3646,20.113203
-10.32156,22.111652
-15.219699,21.887234
25.774694,17.220861
-12.757174,15.836528
10.464973,30.903925
-16.302458,1.6537781
27.485222,15.008766
-12.739817,5.674704
-13.588592,19.10673
10.502229,8.050445
-1.7993382,11.710271
16.494892,-3.6694977
22.900518,9.527443
15.78003,23.144777
8.803657,5.2523355
26.52913,7.2316785
-15.61475,21.902246
-5.260883,2.366436
26.434664,25.411722
-2.431805,-4.2982087
30.516687,1.74509
5.9402995,30.879356
-3.11283,-11.766609
16.375547,20.55366
-5.207916,1.4543672
-18.390907,11.441957
9.785896,2.2948213
2.4878206,34.444817
-2.3381813,-9.790347
-5.9093294,-13.368887
-8.72742,25.96448
-13.415643,16.685814
12.511233,12.476606
2.3107598,24.586008
19.941551,20.61293
26.478643,7.2675424
-8.587325,-12.019046
-15.392597,4.3382015
25.126978,-1.0076679
-7.803602,13.369365
23.43962,19.26423
25.509315,9.019338
-7.6777916,27.695528
-9.778031,20.40893
5.971314,30.259193
0.17740129,1.3048947
28.136333,14.538173
9.444559,6.834228
-15.697198,19.596193
-0.8681648,-6.159546
-11.971886,28.768585
27.64641,25.242449
-1.6675102,11.85115
-13.491108,19.032602
-14.418659,23.462454
6.6212187,14.011987
10.293861,31.626074
-22.867582,5.9156103
23.120043,19.509485
-6.6991873,19.883265
24.544277,10.99654
29.59122,1.2538725
-13.404452,18.87288
-5.3430204,1.0425043
18.400751,-7.881991
23.777231,10.501016
24.501863,11.553389
26.668219,6.6290298
-2.068947,-13.739478
1.1955694,17.890358
-12.92484,-0.092082836
-16.799526,3.685366
-1.0002172,-8.778547
23.863375,10.544334
27.524885,24.023209
22.807241,20.067163
3.362124,12.483695
-5.3433633,1.0671929
-15.155384,3.7845976
24.620262,16.73567
-13.992534,19.546091
15.046854,7.4427633
24.949188,9.307016
-20.666033,12.818395
11.383561,-8.966306
-13.585161,6.6154175
29.217213,14.605738
13.604395,6.159725
23.397482,19.493406
-12.986059,-0.14469342
-1.3925245,-13.891428
-6.4457006,26.026276
16.93329,-7.6435204
-19.593103,10.685307
13.675109,6.0164795
-9.765699,21.98208
-16.188972,6.3222666
-14.373513,19.79504
-7.5637016,9.5164
16.187845,-3.6032252
-8.478826,26.361132
10.29074,31.624695
20.659496,2.699802
-12.199221,26.65704
0.27826795,33.874935
10.977303,8.796428
3.6395838,4.149705
24.58829,8.947324
25.14823,-0.82824105
-0.42986062,-5.3963704
-7.1171393,19.372808
25.25887,17.144371
-16.72687,2.8477762
25.108809,-1.0126297
9.131581,5.8615994
-8.756784,22.311203
16.720379,-7.5967646
12.912103,12.364243
-8.691246,19.043188
8.22822,10.685228
-14.274903,23.663763
25.230047,-1.2803993
-3.034503,-13.475108
-5.2370315,2.2772417
1.3927585,6.341652
16.538004,-6.2925954
1.0451146,4.8116345
-16.600855,1.8158569
-17.8338,16.067402
-17.406178,16.511917
-7.606268,8.16166
-18.009193,13.0173435
22.563858,9.718335
22.266039,9.650139
-17.744606,15.919799
5.640406,32.08549
-6.9541807,6.740805
12.928578,12.32261
-14.060891,20.501406
-9.688846,19.441275
-14.942446,19.75687
-5.586374,-13.575907
-2.5587716,-4.707265
-0.967287,-19.570116
-13.710845,1.6657742
6.7487407,3.3106685
18.328205,10.950292
4.5035434,1.3159997
-12.9192915,-0.07877951
-16.13003,1.6567019
-16.1578,6.3753533
-5.2022758,-13.632835
-16.840273,19.58738
12.010233,14.742477
24.431288,10.54865
3.9299264,34.46047
-13.740523,28.328009
-16.163315,19.056494
1.5189981,18.239164
4.9987144,11.199566
8.762771,4.0718985
5.802973,31.757544
18.699118,-7.502978
18.09304,-8.30698
-13.744953,3.0955107
-13.451955,28.40419
-7.8633504,18.786266
5.9929285,29.945343
5.60431,2.4707696
-13.590359,2.519196
18.059755,-8.1936245
18.614107,13.278927
-0.43033814,-5.3150873
-6.6199017,14.676121
26.329731,27.354235
4.7356157,34.07223
23.564102,-1.6864657
-3.873093,6.278472
-13.4965515,17.367973
23.984913,12.553528
-19.834497,10.695718
22.99778,9.763449
-8.219128,19.456228
-9.705375,19.459948
0.635055,17.437065
19.333714,-7.821259
12.65173,8.763285
-11.8208475,26.259275
-3.0077817,-1.5530983
-0.65915555,-5.5188074
-12.154871,26.248674
-5.8150945,26.531273
-7.0104074,17.878529
2.2082992,34.081753
7.77377,2.6766908
1.8440077,18.48449
16.338268,-3.9242346
-17.540752,12.419048
22.969936,15.786881
16.025284,21.991125
27.160046,15.2291355
19.118538,-8.403906
-17.572704,22.234137
4.5825806,34.133656
-2.4133925,1.9539263
22.867723,15.700964
16.43708,-5.7159386
17.638954,5.2661114
6.23712,29.870554
-0.9254945,-13.790788
18.089825,10.78913
-14.452516,20.69267
-8.261085,28.067537
3.6401455,4.4958
6.989732,7.891408
-5.3313313,0.7430724
4.4983654,1.5539827
-13.641781,19.200933
-3.0168297,-1.5610816
-13.540944,2.8367844
26.541632,6.8294487
8.002036,13.367399
-7.363862,13.806058
5.4686413,-9.140515
-13.11504,17.019156
4.9436088,10.26591
16.537462,21.204468
18.432352,11.540722
6.9705305,7.88032
-15.251595,5.745542
20.708822,2.7640321
2.182717,34.01185
-5.144406,2.3171384
-18.040684,18.198349
16.71292,-5.323672
16.257338,-3.8796625
-8.564706,25.945393
7.149462,-5.7752085
-13.031561,0.2073459
15.816951,4.000049
17.79546,5.3486733
25.4979,17.316381
17.866486,12.388283
14.458507,0.6296622
-20.536093,12.973352
7.48924,8.0004225
16.671795,11.018667
26.145123,8.5058365
-6.111737,14.45976
4.5806,12.097782
-16.442568,4.9833174
-0.92481005,-6.2246284
11.895915,20.064074
-7.585423,10.921703
-15.363549,6.917296
-12.185765,25.273108
15.084074,2.0375512
8.411864,17.457773
15.800368,23.193903
-13.681887,2.7393951
-16.121576,19.059376
12.160081,7.532593
-14.631197,20.493431
-7.22498,18.517101
2.0354054,34.39506
16.547651,-6.2061687
24.61428,10.308576
11.143986,24.79119
-13.500859,16.53672
-7.1746674,26.107111
28.32604,24.010876
-16.278854,2.1084473
-16.483412,18.325373
-1.7386694,-9.881115
25.447443,17.325224
18.062653,-8.199529
9.539901,6.462419
18.946463,-8.380536
-1.9046667,-9.6380825
4.4271307,33.234703
6.3426723,29.858774
-13.385643,16.600534
4.493898,12.145515
-13.306923,20.213823
25.882246,25.407114
19.910257,7.059357
10.7213745,8.795898
14.3327055,7.12186
0.10101624,4.521834
-8.669288,25.964596
-7.2697797,-13.385162
8.433005,18.28539
6.78719,3.2721543
-8.832315,19.420164
26.912037,6.609162
-5.041057,1.5884854
-9.05109,21.992609
-13.608094,6.703781
5.9846926,30.180277
-1.785185,-0.016034728
3.7648044,31.954533
8.301506,6.910571
26.411951,7.9096055
-8.309524,21.782154
22.457132,20.07347
19.121449,2.1696846
-15.755419,12.5313
-15.260688,6.1587973
11.856427,-8.386103
17.027697,-3.8328438
-6.942218,20.427528
-17.570044,19.878605
27.962046,24.99803
-16.295258,7.122118
-1.5351499,-13.897367
4.853239,31.752588
15.69382,4.1437745
25.46389,17.191477
26.53761,7.0069737
17.600786,-4.644894
-7.1167216,19.426819
16.994188,11.888826
6.288016,13.644217
18.579285,-8.15068
-17.562216,12.241282
16.50609,21.181343
-7.244886,-13.535643
-1.9477286,-13.266093
-9.699521,19.455107
-12.765696,15.8508625
-8.745445,-2.8960943
-17.494886,13.85759
25.535744,17.175247
4.9953938,32.829243
-8.496997,26.350386
-1.6062751,-9.395464
-15.147195,4.135447
15.092822,1.989341
0.36700544,4.915265
11.156301,24.815554
10.911927,-8.223699
-3.1552236,-1.7102711
11.343255,-8.044339
8.000363,11.294433
8.123356,3.2769341
-0.99521124,-6.198823
26.954664,5.6229973
27.702772,14.666084
28.59874,26.31514
7.3929753,-5.6141033
4.592388,6.4854627
11.9728985,12.287528
3.4585807,34.72318
10.421807,-8.151081
4.297669,33.28767
-8.948938,-4.0950603
-17.782373,21.147324
-16.557293,1.9520612
10.89802,14.180849
-7.2207685,9.611703
22.139435,20.200188
10.206943,7.1864676
-1.1822232,-6.057225
14.732551,7.0659776
-4.068244,-12.595213
-14.9152,19.509087
-2.2672048,0.27809107
-14.882209,6.216219
2.3538196,8.016028
2.2197595,34.038254
-19.327353,13.246935
27.940035,25.093725
11.072016,3.171824
-6.0460844,26.252903
-18.357883,10.791292
1.0932459,4.6319113
23.017454,20.063547
18.44704,11.521083
-3.2802033,-13.075032
-11.6862545,28.215433
-7.267333,9.837067
-7.465112,8.089398
-15.161776,3.786394
17.726326,-4.6034856
11.413735,-8.0905
6.998135,0.6617694
13.688103,4.2238545
-17.998436,13.127311
-0.9643466,-4.068811
22.715563,9.72225
-7.641809,12.772084
24.669134,-1.1459106
27.621767,15.463983
16.65021,-5.726255
-7.260059,-13.103005
-6.9181886,20.41899
16.895838,-4.6166487
14.794968,18.92642
4.205681,13.828453
-13.508119,2.8321388
-15.542848,19.349405
-17.170162,4.052039
-9.202912,20.671692
-16.946972,17.19696
11.674063,10.081537
6.506261,0.31589878
-16.55316,5.108715
16.764303,-7.157324
25.139114,9.21781
23.886227,-1.5632291
-7.5121765,7.8034134
17.768452,-4.5209527
-17.858786,20.977839
9.157801,18.31143
16.394083,21.216837
-6.300342,27.846981
-15.00094,3.0286355
3.9528418,33.16075
-8.853227,21.511131
-7.2713356,14.517624
1.4511901,34.818882
-14.58097,2.6840062
12.57357,13.530112
21.556993,20.467358
-1.7415674,-9.882836
5.281871,33.45246
3.6554928,4.459696
14.28287,7.415597
13.6181555,11.3181
23.70652,10.494336
-1.6206206,-10.16694
-6.8961186,6.4796457
-13.76059,2.2010834
-4.4782696,-13.109118
15.857707,3.9591873
-0.654432,8.851169
-8.115666,19.8746
4.269118,13.756139
-12.724018,28.666985
-14.654828,20.543037
8.291116,20.836273
14.536114,-0.10473775
8.175424,10.6067095
-9.804101,19.928923
18.538324,-7.492713
4.537519,34.109783
-7.453922,8.877978
5.4469666,13.071925
14.676122,19.834972
-13.599423,2.8150535
6.290171,13.686992
17.595387,-4.481135
10.841094,7.7542014
17.245312,-6.3677316
27.883589,15.006282
3.843333,3.4796422
4.075643,12.1377125
10.586881,7.2604837
-14.787869,21.680288
9.779232,4.1908484
12.32004,13.989396
2.1292086,24.433395
20.864464,20.72134
-17.893549,17.136833
-15.825536,3.3257592
-8.488425,4.473145
-17.922327,18.955996
20.701666,2.7597983
17.099009,10.920884
16.706417,-4.4292407
13.75904,11.209475
-15.071262,4.0661087
-17.68817,15.713312
-2.2841969,11.676992
5.367771,-9.481214
